timestamp,machine_id,humidity_percent,vibration_mm_s
2023-01-22 12:00:00,MACH-A,55.01,1.79
2023-01-22 13:00:00,MACH-A,40.22,2.2
2023-01-22 14:00:00,MACH-A,50.99,1.77
2023-01-22 15:00:00,MACH-A,57.51,1.85
2023-01-22 16:00:00,MACH-A,33.31,2.57
2023-01-22 17:00:00,MACH-A,55.43,2.05
2023-01-22 18:00:00,MACH-A,43.37,1.58
2023-01-22 19:00:00,MACH-A,55.71,2.35
2023-01-22 20:00:00,MACH-A,42.37,2.1
2023-01-22 21:00:00,MACH-A,31.95,0.74
2023-01-22 22:00:00,MACH-A,33.72,2.21
2023-01-22 23:00:00,MACH-A,50.48,2.2
2023-01-23 00:00:00,MACH-A,52.6,2.01
2023-01-23 01:00:00,MACH-A,40.96,2.45
2023-01-23 02:00:00,MACH-A,56.39,1.66
2023-01-23 03:00:00,MACH-A,33.38,2.17
2023-01-23 04:00:00,MACH-A,49.34,1.22
2023-01-23 05:00:00,MACH-A,37.89,2.2
2023-01-23 06:00:00,MACH-A,43.48,2.98
2023-01-23 07:00:00,MACH-A,50.47,1.5
2023-01-23 08:00:00,MACH-A,41.4,1.62
2023-01-23 09:00:00,MACH-A,46.15,1.64
2023-01-23 10:00:00,MACH-A,60.06,2.06
2023-01-23 11:00:00,MACH-A,44.23,1.47
2023-01-23 12:00:00,MACH-A,58.36,2.21
2023-01-23 13:00:00,MACH-A,38.7,2.42
2023-01-23 14:00:00,MACH-A,55.3,2.27
2023-01-23 15:00:00,MACH-A,64.42,1.12
2023-01-23 16:00:00,MACH-A,25.28,2.5
2023-01-23 17:00:00,MACH-A,42.03,2.47
2023-01-23 18:00:00,MACH-A,55.77,2.42
2023-01-23 19:00:00,MACH-A,47.97,2.19
2023-01-23 20:00:00,MACH-A,53.71,2.11
2023-01-23 21:00:00,MACH-A,43.96,2.52
2023-01-23 22:00:00,MACH-A,50.87,2.96
2023-01-23 23:00:00,MACH-A,48.44,1.52
2023-01-24 00:00:00,MACH-A,61.68,2.54
2023-01-24 01:00:00,MACH-A,52.54,1.96
2023-01-24 02:00:00,MACH-A,53.38,1.94
2023-01-24 03:00:00,MACH-A,45.88,1.23
2023-01-24 04:00:00,MACH-A,45.12,1.86
2023-01-24 05:00:00,MACH-A,45.67,1.5
2023-01-24 06:00:00,MACH-A,53.94,1.77
2023-01-24 07:00:00,MACH-A,45.79,1.45
2023-01-24 08:00:00,MACH-A,91.34,4.28
2023-01-24 09:00:00,MACH-A,70.75,1.8
2023-01-24 10:00:00,MACH-A,58.71,2.05
2023-01-24 11:00:00,MACH-A,46.74,1.19
2023-01-24 12:00:00,MACH-A,62.01,1.28
2023-01-24 13:00:00,MACH-A,45.92,2.18
2023-01-24 14:00:00,MACH-A,29.62,1.6
2023-01-24 15:00:00,MACH-A,39.92,2.54
2023-01-24 16:00:00,MACH-A,31.29,2.11
2023-01-24 17:00:00,MACH-A,46.48,2.3
2023-01-24 18:00:00,MACH-A,50.18,2.71
2023-01-24 19:00:00,MACH-A,66.76,1.85
2023-01-24 20:00:00,MACH-A,53.27,1.71
2023-01-24 21:00:00,MACH-A,47.81,2.44
2023-01-24 22:00:00,MACH-A,58.29,2.25
2023-01-24 23:00:00,MACH-A,27.89,1.91
2023-01-25 00:00:00,MACH-A,52.36,2.7
2023-01-25 01:00:00,MACH-A,57.71,1.89
2023-01-25 02:00:00,MACH-A,35.21,2.02
2023-01-25 03:00:00,MACH-A,61.44,2.01
2023-01-25 04:00:00,MACH-A,53.38,1.53
2023-01-25 05:00:00,MACH-A,45.85,2.04
2023-01-25 06:00:00,MACH-A,56.33,2.7
2023-01-25 07:00:00,MACH-A,72.71,2.22
2023-01-25 08:00:00,MACH-A,51.82,2.02
2023-01-25 09:00:00,MACH-A,52.48,1.92
2023-01-25 10:00:00,MACH-A,45.41,2.17
2023-01-25 11:00:00,MACH-A,41.5,2.37
2023-01-25 12:00:00,MACH-A,58.3,2.3
2023-01-25 13:00:00,MACH-A,41.44,1.83
2023-01-25 14:00:00,MACH-A,50.72,2.16
2023-01-25 15:00:00,MACH-A,45.22,2.24
2023-01-25 16:00:00,MACH-A,54.79,1.5
2023-01-25 17:00:00,MACH-A,53.34,2.08
2023-01-25 18:00:00,MACH-A,60.38,0.92
2023-01-25 19:00:00,MACH-A,44.9,2.24
2023-01-25 20:00:00,MACH-A,47.3,2.33
2023-01-25 21:00:00,MACH-A,40.21,2.37
2023-01-25 22:00:00,MACH-A,45.56,1.8
2023-01-25 23:00:00,MACH-A,53.77,2.15
2023-01-26 00:00:00,MACH-A,57.57,2.71
2023-01-26 01:00:00,MACH-A,40.78,2.71
2023-01-26 02:00:00,MACH-A,58.7,1.99
2023-01-26 03:00:00,MACH-A,63.56,2.07
2023-01-26 04:00:00,MACH-A,54.13,2.56
2023-01-26 05:00:00,MACH-A,68.77,1.25
2023-01-26 06:00:00,MACH-A,42.26,1.84
2023-01-26 07:00:00,MACH-A,37.55,2.67
2023-01-26 08:00:00,MACH-A,32.21,2.49
2023-01-26 09:00:00,MACH-A,64.96,2.18
2023-01-26 10:00:00,MACH-A,56.54,1.25
2023-01-26 11:00:00,MACH-A,49.44,1.98
2023-01-26 12:00:00,MACH-A,52.8,1.71
2023-01-26 13:00:00,MACH-A,38.75,2.17
2023-01-26 14:00:00,MACH-A,74.46,1.6
2023-01-26 15:00:00,MACH-A,51.29,1.49
2023-01-26 16:00:00,MACH-A,51.09,0.97
2023-01-26 17:00:00,MACH-A,57.26,2.61
2023-01-26 18:00:00,MACH-A,54.81,1.8
2023-01-26 19:00:00,MACH-A,52.24,2.08
2023-01-26 20:00:00,MACH-A,42.1,2.0
2023-01-26 21:00:00,MACH-A,54.71,1.47
2023-01-26 22:00:00,MACH-A,68.82,1.37
2023-01-26 23:00:00,MACH-A,63.45,1.5
2023-01-27 00:00:00,MACH-A,65.93,1.64
2023-01-27 01:00:00,MACH-A,44.89,2.18
2023-01-27 02:00:00,MACH-A,40.1,1.6
2023-01-27 03:00:00,MACH-A,48.74,2.87
2023-01-27 04:00:00,MACH-A,50.56,2.51
2023-01-27 05:00:00,MACH-A,60.94,2.4
2023-01-27 06:00:00,MACH-A,33.08,1.94
2023-01-27 07:00:00,MACH-A,65.3,2.76
2023-01-27 08:00:00,MACH-A,48.42,1.89
2023-01-27 09:00:00,MACH-A,45.73,1.98
2023-01-27 10:00:00,MACH-A,39.88,2.08
2023-01-27 11:00:00,MACH-A,33.45,2.35
2023-01-27 12:00:00,MACH-A,58.23,2.32
2023-01-27 13:00:00,MACH-A,50.73,1.76
2023-01-27 14:00:00,MACH-A,37.1,1.73
2023-01-27 15:00:00,MACH-A,37.05,2.32
2023-01-27 16:00:00,MACH-A,46.64,2.36
2023-01-27 17:00:00,MACH-A,66.69,1.8
2023-01-27 18:00:00,MACH-A,47.4,1.21
2023-01-27 19:00:00,MACH-A,34.97,1.9
2023-01-27 20:00:00,MACH-A,47.54,2.31
2023-01-27 21:00:00,MACH-A,47.27,2.9
2023-01-27 22:00:00,MACH-A,23.03,1.4
2023-01-27 23:00:00,MACH-A,49.46,1.79
2023-01-28 00:00:00,MACH-A,47.69,1.81
2023-01-28 01:00:00,MACH-A,56.96,2.68
2023-01-28 02:00:00,MACH-A,68.49,1.98
2023-01-28 03:00:00,MACH-A,61.27,1.55
2023-01-28 04:00:00,MACH-A,47.31,2.28
2023-01-28 05:00:00,MACH-A,38.93,1.8
2023-01-28 06:00:00,MACH-A,75.73,1.39
2023-01-28 07:00:00,MACH-A,50.59,1.55
2023-01-28 08:00:00,MACH-A,50.14,2.87
2023-01-28 09:00:00,MACH-A,49.76,2.19
2023-01-28 10:00:00,MACH-A,51.98,2.05
2023-01-28 11:00:00,MACH-A,48.56,1.88
2023-01-28 12:00:00,MACH-A,44.26,2.15
2023-01-28 13:00:00,MACH-A,44.53,2.14
2023-01-28 14:00:00,MACH-A,49.67,2.15
2023-01-28 15:00:00,MACH-A,44.57,2.06
2023-01-28 16:00:00,MACH-A,42.87,2.43
2023-01-28 17:00:00,MACH-A,51.06,2.01
2023-01-28 18:00:00,MACH-A,47.45,1.51
2023-01-28 19:00:00,MACH-A,65.04,1.69
2023-01-28 20:00:00,MACH-A,23.49,1.01
2023-01-28 21:00:00,MACH-A,60.92,3.01
2023-01-28 22:00:00,MACH-A,62.46,2.43
2023-01-28 23:00:00,MACH-A,29.27,1.58
2023-01-29 00:00:00,MACH-A,46.57,1.86
2023-01-29 01:00:00,MACH-A,46.29,1.68
2023-01-29 02:00:00,MACH-A,35.92,2.77
2023-01-29 03:00:00,MACH-A,42.22,1.29
2023-01-29 04:00:00,MACH-A,38.89,2.06
2023-01-29 05:00:00,MACH-A,67.52,1.95
2023-01-29 06:00:00,MACH-A,59.36,2.41
2023-01-29 07:00:00,MACH-A,62.72,1.95
2023-01-29 08:00:00,MACH-A,57.22,1.12
2023-01-29 09:00:00,MACH-A,38.71,1.87
2023-01-29 10:00:00,MACH-A,44.75,1.51
2023-01-29 11:00:00,MACH-A,54.89,2.04
2023-01-29 12:00:00,MACH-A,37.78,2.72
2023-01-29 13:00:00,MACH-A,57.13,1.13
2023-01-29 14:00:00,MACH-A,47.6,1.6
2023-01-29 15:00:00,MACH-A,46.25,1.72
2023-01-29 16:00:00,MACH-A,57.11,1.81
2023-01-29 17:00:00,MACH-A,54.44,2.37
2023-01-29 18:00:00,MACH-A,46.39,1.91
2023-01-29 19:00:00,MACH-A,61.59,2.21
2023-01-29 20:00:00,MACH-A,39.19,1.69
2023-01-29 21:00:00,MACH-A,56.16,2.11
2023-01-29 22:00:00,MACH-A,55.93,2.39
2023-01-29 23:00:00,MACH-A,46.9,1.63
2023-01-30 00:00:00,MACH-A,53.26,2.39
2023-01-30 01:00:00,MACH-A,37.49,2.03
2023-01-30 02:00:00,MACH-A,59.24,2.52
2023-01-30 03:00:00,MACH-A,48.15,1.9
2023-01-30 04:00:00,MACH-A,44.77,2.19
2023-01-30 05:00:00,MACH-A,60.49,1.98
2023-01-30 06:00:00,MACH-A,42.96,1.95
2023-01-30 07:00:00,MACH-A,35.92,2.13
2023-01-30 08:00:00,MACH-A,34.43,2.27
2023-01-30 09:00:00,MACH-A,56.06,1.38
2023-01-30 10:00:00,MACH-A,37.2,2.72
2023-01-30 11:00:00,MACH-A,67.55,1.07
2023-01-30 12:00:00,MACH-A,29.18,1.66
2023-01-30 13:00:00,MACH-A,66.96,1.95
2023-01-30 14:00:00,MACH-A,52.11,2.21
2023-01-30 15:00:00,MACH-A,49.03,2.79
2023-01-30 16:00:00,MACH-A,44.55,1.07
2023-01-30 17:00:00,MACH-A,53.99,1.75
2023-01-30 18:00:00,MACH-A,49.62,0.94
2023-01-30 19:00:00,MACH-A,61.03,2.02
2023-01-30 20:00:00,MACH-A,51.14,2.14
2023-01-30 21:00:00,MACH-A,51.5,2.8
2023-01-30 22:00:00,MACH-A,46.36,2.06
2023-01-30 23:00:00,MACH-A,49.43,2.52
2023-01-31 00:00:00,MACH-A,53.08,2.29
2023-01-31 01:00:00,MACH-A,32.9,1.78
2023-01-31 02:00:00,MACH-A,36.52,1.3
2023-01-31 03:00:00,MACH-A,57.43,2.14
2023-01-31 04:00:00,MACH-A,51.71,1.25
2023-01-31 05:00:00,MACH-A,48.16,2.65
2023-01-31 06:00:00,MACH-A,50.18,1.92
2023-01-31 07:00:00,MACH-A,53.48,2.6
2023-01-31 08:00:00,MACH-A,44.6,1.76
2023-01-31 09:00:00,MACH-A,42.22,2.13
2023-01-31 10:00:00,MACH-A,51.96,2.1
2023-01-31 11:00:00,MACH-A,40.22,1.98
2023-01-31 12:00:00,MACH-A,54.08,1.78
2023-01-31 13:00:00,MACH-A,32.97,2.2
2023-01-31 14:00:00,MACH-A,60.29,1.54
2023-01-31 15:00:00,MACH-A,54.73,1.4
2023-01-31 16:00:00,MACH-A,52.56,2.62
2023-01-31 17:00:00,MACH-A,59.83,2.36
2023-01-31 18:00:00,MACH-A,66.65,2.03
2023-01-31 19:00:00,MACH-A,60.14,2.83
2023-01-31 20:00:00,MACH-A,31.59,1.87
2023-01-31 21:00:00,MACH-A,37.2,2.66
2023-01-31 22:00:00,MACH-A,43.75,2.09
2023-01-31 23:00:00,MACH-A,50.26,1.49
2023-02-01 00:00:00,MACH-A,55.18,2.92
2023-02-01 01:00:00,MACH-A,42.74,2.5
2023-02-01 02:00:00,MACH-A,51.87,1.94
2023-02-01 03:00:00,MACH-A,42.45,2.36
2023-02-01 04:00:00,MACH-A,43.88,1.8
2023-02-01 05:00:00,MACH-A,35.93,2.41
2023-02-01 06:00:00,MACH-A,40.77,0.8
2023-02-01 07:00:00,MACH-A,36.48,1.49
2023-02-01 08:00:00,MACH-A,40.24,2.49
2023-02-01 09:00:00,MACH-A,60.54,1.88
2023-02-01 10:00:00,MACH-A,40.51,2.1
2023-02-01 11:00:00,MACH-A,76.32,1.33
2023-02-01 12:00:00,MACH-A,54.93,2.92
2023-02-01 13:00:00,MACH-A,51.85,2.6
2023-02-01 14:00:00,MACH-A,41.42,1.9
2023-02-01 15:00:00,MACH-A,57.0,1.8
2023-02-01 16:00:00,MACH-A,44.24,2.51
2023-02-01 17:00:00,MACH-A,51.22,2.99
2023-02-01 18:00:00,MACH-A,75.6,2.48
2023-02-01 19:00:00,MACH-A,49.04,3.09
2023-02-01 20:00:00,MACH-A,61.49,1.54
2023-02-01 21:00:00,MACH-A,42.97,1.59
2023-02-01 22:00:00,MACH-A,49.65,1.41
2023-02-01 23:00:00,MACH-A,67.71,2.22
2023-02-02 00:00:00,MACH-A,43.73,2.09
2023-02-02 01:00:00,MACH-A,68.12,1.92
2023-02-02 02:00:00,MACH-A,57.08,2.4
2023-02-02 03:00:00,MACH-A,44.38,2.62
2023-02-02 04:00:00,MACH-A,56.32,1.24
2023-02-02 05:00:00,MACH-A,59.73,1.7
2023-02-02 06:00:00,MACH-A,56.22,2.41
2023-02-02 07:00:00,MACH-A,34.3,1.77
2023-02-02 08:00:00,MACH-A,42.73,1.6
2023-02-02 09:00:00,MACH-A,47.52,2.51
2023-02-02 10:00:00,MACH-A,49.26,1.36
2023-02-02 11:00:00,MACH-A,56.21,1.85
2023-02-02 12:00:00,MACH-A,51.78,2.16
2023-02-02 13:00:00,MACH-A,36.65,1.71
2023-02-02 14:00:00,MACH-A,53.8,2.39
2023-02-02 15:00:00,MACH-A,56.11,1.72
2023-02-02 16:00:00,MACH-A,55.6,2.7
2023-02-02 17:00:00,MACH-A,60.81,1.94
2023-02-02 18:00:00,MACH-A,58.34,2.34
2023-02-02 19:00:00,MACH-A,54.59,2.37
2023-02-02 20:00:00,MACH-A,49.3,1.69
2023-02-02 21:00:00,MACH-A,33.39,0.97
2023-02-02 22:00:00,MACH-A,54.3,2.18
2023-02-02 23:00:00,MACH-A,52.08,2.04
2023-02-03 00:00:00,MACH-A,52.72,2.28
2023-02-03 01:00:00,MACH-A,37.23,1.89
2023-02-03 02:00:00,MACH-A,39.19,1.78
2023-02-03 03:00:00,MACH-A,60.53,3.0
2023-02-03 04:00:00,MACH-A,49.6,1.26
2023-02-03 05:00:00,MACH-A,56.82,2.37
2023-02-03 06:00:00,MACH-A,50.28,1.71
2023-02-03 07:00:00,MACH-A,50.3,1.83
2023-02-03 08:00:00,MACH-A,59.38,1.84
2023-02-03 09:00:00,MACH-A,44.84,1.6
2023-02-03 10:00:00,MACH-A,50.96,2.29
2023-02-03 11:00:00,MACH-A,45.38,2.7
2023-02-03 12:00:00,MACH-A,45.66,2.24
2023-02-03 13:00:00,MACH-A,46.91,2.05
2023-02-03 14:00:00,MACH-A,52.22,1.51
2023-02-03 15:00:00,MACH-A,45.21,2.26
2023-02-03 16:00:00,MACH-A,62.56,3.08
2023-02-03 17:00:00,MACH-A,41.05,1.81
2023-02-03 18:00:00,MACH-A,48.13,1.81
2023-02-03 19:00:00,MACH-A,45.6,1.72
2023-02-03 20:00:00,MACH-A,64.47,1.76
2023-02-03 21:00:00,MACH-A,51.97,0.63
2023-02-03 22:00:00,MACH-A,60.32,2.2
2023-02-03 23:00:00,MACH-A,35.14,1.58
2023-02-04 00:00:00,MACH-A,52.67,1.19
2023-02-04 01:00:00,MACH-A,58.9,2.38
2023-02-04 02:00:00,MACH-A,50.82,1.46
2023-02-04 03:00:00,MACH-A,60.65,1.83
2023-02-04 04:00:00,MACH-A,44.83,2.73
2023-02-04 05:00:00,MACH-A,64.09,1.3
2023-02-04 06:00:00,MACH-A,72.99,1.23
2023-02-04 07:00:00,MACH-A,46.37,2.13
2023-02-04 08:00:00,MACH-A,45.54,2.57
2023-02-04 09:00:00,MACH-A,64.53,1.21
2023-02-04 10:00:00,MACH-A,65.8,2.2
2023-02-04 11:00:00,MACH-A,44.77,2.29
2023-02-04 12:00:00,MACH-A,45.8,0.97
2023-02-04 13:00:00,MACH-A,47.18,2.4
2023-02-04 14:00:00,MACH-A,36.56,2.44
2023-02-04 15:00:00,MACH-A,40.81,1.84
2023-02-04 16:00:00,MACH-A,39.96,2.63
2023-02-04 17:00:00,MACH-A,42.32,2.57
2023-02-04 18:00:00,MACH-A,49.65,2.05
2023-02-04 19:00:00,MACH-A,52.34,1.77
2023-02-04 20:00:00,MACH-A,65.51,1.51
2023-02-04 21:00:00,MACH-A,40.02,1.98
2023-02-04 22:00:00,MACH-A,59.84,2.28
2023-02-04 23:00:00,MACH-A,47.86,1.84
2023-02-05 00:00:00,MACH-A,49.51,0.9
2023-02-05 01:00:00,MACH-A,56.75,2.63
2023-02-05 02:00:00,MACH-A,38.77,2.1
2023-02-05 03:00:00,MACH-A,53.82,1.81
2023-02-05 04:00:00,MACH-A,51.66,2.43
2023-02-05 05:00:00,MACH-A,54.92,2.76
2023-02-05 06:00:00,MACH-A,52.89,0.6
2023-02-05 07:00:00,MACH-A,74.55,2.22
2023-02-05 08:00:00,MACH-A,43.62,1.29
2023-02-05 09:00:00,MACH-A,44.69,2.25
2023-02-05 10:00:00,MACH-A,43.77,2.06
2023-02-05 11:00:00,MACH-A,44.45,2.32
2023-02-05 12:00:00,MACH-A,43.63,1.75
2023-02-05 13:00:00,MACH-A,61.89,1.06
2023-02-05 14:00:00,MACH-A,64.21,1.77
2023-02-05 15:00:00,MACH-A,44.29,2.2
2023-02-05 16:00:00,MACH-A,41.68,2.51
2023-02-05 17:00:00,MACH-A,54.71,1.41
2023-02-05 18:00:00,MACH-A,44.48,2.51
2023-02-05 19:00:00,MACH-A,56.33,1.68
2023-02-05 20:00:00,MACH-A,52.03,2.18
2023-02-05 21:00:00,MACH-A,34.84,1.75
2023-02-05 22:00:00,MACH-A,65.48,2.09
2023-02-05 23:00:00,MACH-A,67.96,2.45
2023-02-06 00:00:00,MACH-A,43.87,1.39
2023-02-06 01:00:00,MACH-A,46.12,1.66
2023-02-06 02:00:00,MACH-A,52.86,2.09
2023-02-06 03:00:00,MACH-A,53.34,3.2
2023-02-06 04:00:00,MACH-A,56.59,1.57
2023-02-06 05:00:00,MACH-A,70.1,3.02
2023-02-06 06:00:00,MACH-A,48.23,3.0
2023-02-06 07:00:00,MACH-A,42.02,1.95
2023-02-06 08:00:00,MACH-A,36.21,1.85
2023-02-06 09:00:00,MACH-A,42.69,1.65
2023-02-06 10:00:00,MACH-A,49.67,1.97
2023-02-06 11:00:00,MACH-A,67.95,1.3
2023-02-06 12:00:00,MACH-A,44.82,1.96
2023-02-06 13:00:00,MACH-A,52.24,2.75
2023-02-06 14:00:00,MACH-A,49.84,1.69
2023-02-06 15:00:00,MACH-A,61.88,1.88
2023-02-06 16:00:00,MACH-A,75.27,1.15
2023-02-06 17:00:00,MACH-A,44.69,2.19
2023-02-06 18:00:00,MACH-A,45.11,2.13
2023-02-06 19:00:00,MACH-A,60.44,2.03
2023-02-06 20:00:00,MACH-A,56.82,1.89
2023-02-06 21:00:00,MACH-A,68.47,1.85
2023-02-06 22:00:00,MACH-A,55.84,2.25
2023-02-06 23:00:00,MACH-A,46.41,1.99
2023-02-07 00:00:00,MACH-A,55.91,2.16
2023-02-07 01:00:00,MACH-A,61.09,2.11
2023-02-07 02:00:00,MACH-A,58.2,2.56
2023-02-07 03:00:00,MACH-A,55.07,2.34
2023-02-07 04:00:00,MACH-A,60.67,2.1
2023-02-07 05:00:00,MACH-A,61.69,2.76
2023-02-07 06:00:00,MACH-A,63.82,2.21
2023-02-07 07:00:00,MACH-A,56.49,2.65
2023-02-07 08:00:00,MACH-A,48.33,2.3
2023-02-07 09:00:00,MACH-A,51.47,1.08
2023-02-07 10:00:00,MACH-A,62.07,2.65
2023-02-07 11:00:00,MACH-A,41.83,2.07
2023-02-07 12:00:00,MACH-A,53.69,1.97
2023-02-07 13:00:00,MACH-A,46.07,2.14
2023-02-07 14:00:00,MACH-A,50.29,1.83
2023-02-07 15:00:00,MACH-A,62.78,2.11
2023-02-07 16:00:00,MACH-A,51.91,1.7
2023-02-07 17:00:00,MACH-A,50.46,2.64
2023-02-07 18:00:00,MACH-A,36.4,1.94
2023-02-07 19:00:00,MACH-A,57.46,1.81
2023-02-07 20:00:00,MACH-A,56.45,1.54
2023-02-07 21:00:00,MACH-A,71.63,2.13
2023-02-07 22:00:00,MACH-A,46.92,2.09
2023-02-07 23:00:00,MACH-A,52.19,2.19
2023-02-08 00:00:00,MACH-A,52.49,1.49
2023-02-08 01:00:00,MACH-A,65.77,1.2
2023-02-08 02:00:00,MACH-A,49.05,2.31
2023-02-08 03:00:00,MACH-A,52.79,2.74
2023-02-08 04:00:00,MACH-A,56.08,1.49
2023-02-08 05:00:00,MACH-A,51.87,2.79
2023-02-08 06:00:00,MACH-A,45.54,2.14
2023-02-08 07:00:00,MACH-A,51.94,2.0
2023-02-08 08:00:00,MACH-A,60.74,1.8
2023-02-08 09:00:00,MACH-A,39.73,1.31
2023-02-08 10:00:00,MACH-A,51.33,2.49
2023-02-08 11:00:00,MACH-A,43.0,1.61
2023-02-08 12:00:00,MACH-A,61.95,1.61
2023-02-08 13:00:00,MACH-A,34.77,2.5
2023-02-08 14:00:00,MACH-A,44.41,1.06
2023-02-08 15:00:00,MACH-A,53.77,1.24
2023-02-08 16:00:00,MACH-A,65.66,1.99
2023-02-08 17:00:00,MACH-A,49.34,2.15
2023-02-08 18:00:00,MACH-A,44.45,2.24
2023-02-08 19:00:00,MACH-A,68.81,1.85
2023-02-08 20:00:00,MACH-A,35.52,3.27
2023-02-08 21:00:00,MACH-A,28.01,1.89
2023-02-08 22:00:00,MACH-A,54.4,1.88
2023-02-08 23:00:00,MACH-A,44.98,1.6
2023-02-09 00:00:00,MACH-A,39.79,2.06
2023-02-09 01:00:00,MACH-A,57.08,2.31
2023-02-09 02:00:00,MACH-A,52.44,2.6
2023-02-09 03:00:00,MACH-A,44.36,1.26
2023-02-09 04:00:00,MACH-A,37.2,1.88
2023-02-09 05:00:00,MACH-A,58.72,2.22
2023-02-09 06:00:00,MACH-A,56.5,2.29
2023-02-09 07:00:00,MACH-A,49.01,2.0
2023-02-09 08:00:00,MACH-A,68.47,2.27
2023-02-09 09:00:00,MACH-A,39.3,1.6
2023-02-09 10:00:00,MACH-A,34.74,2.78
2023-02-09 11:00:00,MACH-A,43.08,2.5
2023-02-09 12:00:00,MACH-A,49.54,1.33
2023-02-09 13:00:00,MACH-A,52.43,1.46
2023-02-09 14:00:00,MACH-A,47.59,1.48
2023-02-09 15:00:00,MACH-A,53.52,2.34
2023-02-09 16:00:00,MACH-A,37.48,1.36
2023-02-09 17:00:00,MACH-A,64.44,1.83
2023-02-09 18:00:00,MACH-A,49.18,2.23
2023-02-09 19:00:00,MACH-A,61.17,1.97
2023-02-09 20:00:00,MACH-A,53.43,2.13
2023-02-09 21:00:00,MACH-A,54.57,1.47
2023-02-09 22:00:00,MACH-A,55.7,2.3
2023-02-09 23:00:00,MACH-A,54.48,1.69
2023-02-10 00:00:00,MACH-A,56.43,1.84
2023-02-10 01:00:00,MACH-A,63.29,2.12
2023-02-10 02:00:00,MACH-A,51.97,2.05
2023-02-10 03:00:00,MACH-A,57.09,2.01
2023-02-10 04:00:00,MACH-A,49.1,1.62
2023-02-10 05:00:00,MACH-A,64.4,1.85
2023-02-10 06:00:00,MACH-A,43.24,2.0
2023-02-10 07:00:00,MACH-A,68.01,1.31
2023-02-10 08:00:00,MACH-A,49.6,1.77
2023-02-10 09:00:00,MACH-A,35.69,2.19
2023-02-10 10:00:00,MACH-A,51.28,1.36
2023-02-10 11:00:00,MACH-A,43.19,2.58
2023-02-10 12:00:00,MACH-A,58.41,2.63
2023-02-10 13:00:00,MACH-A,43.47,1.38
2023-02-10 14:00:00,MACH-A,45.54,2.68
2023-02-10 15:00:00,MACH-A,31.1,1.93
2023-02-10 16:00:00,MACH-A,45.48,2.21
2023-02-10 17:00:00,MACH-A,25.76,1.75
2023-02-10 18:00:00,MACH-A,34.16,2.46
2023-02-10 19:00:00,MACH-A,57.6,2.2
2023-02-10 20:00:00,MACH-A,57.86,1.59
2023-02-10 21:00:00,MACH-A,54.25,1.42
2023-02-10 22:00:00,MACH-A,40.33,1.27
2023-02-10 23:00:00,MACH-A,49.52,2.09
2023-02-11 00:00:00,MACH-A,49.96,2.29
2023-02-11 01:00:00,MACH-A,38.42,2.33
2023-02-11 02:00:00,MACH-A,65.03,1.94
2023-02-11 03:00:00,MACH-A,58.77,1.42
2023-02-11 04:00:00,MACH-A,47.79,1.66
2023-02-11 05:00:00,MACH-A,50.27,2.58
2023-02-11 06:00:00,MACH-A,52.08,1.76
2023-02-11 07:00:00,MACH-A,29.58,2.07
2023-02-11 08:00:00,MACH-A,47.53,1.46
2023-02-11 09:00:00,MACH-A,43.18,2.17
2023-02-11 10:00:00,MACH-A,39.98,1.77
2023-02-11 11:00:00,MACH-A,47.19,2.52
2023-02-11 12:00:00,MACH-A,67.98,2.39
2023-02-11 13:00:00,MACH-A,56.41,1.75
2023-02-11 14:00:00,MACH-A,44.29,1.94
2023-02-11 15:00:00,MACH-A,55.73,1.72
2023-02-11 16:00:00,MACH-A,63.99,1.29
2023-02-11 17:00:00,MACH-A,59.25,1.57
2023-02-11 18:00:00,MACH-A,50.6,2.1
2023-02-11 19:00:00,MACH-A,43.53,2.16
2023-02-11 20:00:00,MACH-A,56.98,2.07
2023-02-11 21:00:00,MACH-A,53.93,1.85
2023-02-11 22:00:00,MACH-A,58.95,2.47
2023-02-11 23:00:00,MACH-A,56.35,2.03
2023-02-12 00:00:00,MACH-A,88.42,3.51
2023-02-12 01:00:00,MACH-A,44.65,1.11
2023-02-12 02:00:00,MACH-A,63.17,0.04
2023-02-12 03:00:00,MACH-A,51.98,2.14
2023-02-12 04:00:00,MACH-A,70.75,1.29
2023-02-12 05:00:00,MACH-A,43.11,1.89
2023-02-12 06:00:00,MACH-A,67.36,1.85
2023-02-12 07:00:00,MACH-A,51.98,2.79
2023-02-12 08:00:00,MACH-A,43.49,2.2
2023-02-12 09:00:00,MACH-A,45.16,2.08
2023-02-12 10:00:00,MACH-A,46.8,2.42
2023-02-12 11:00:00,MACH-A,54.24,2.18
2023-02-12 12:00:00,MACH-A,55.23,1.77
2023-02-12 13:00:00,MACH-A,44.26,2.54
2023-02-12 14:00:00,MACH-A,49.76,1.45
2023-02-12 15:00:00,MACH-A,71.42,2.16
2023-02-12 16:00:00,MACH-A,67.28,1.23
2023-02-12 17:00:00,MACH-A,54.36,2.1
2023-02-12 18:00:00,MACH-A,50.38,2.1
2023-02-12 19:00:00,MACH-A,51.2,2.84
2023-02-12 20:00:00,MACH-A,56.14,1.22
2023-02-12 21:00:00,MACH-A,39.77,1.7
2023-02-12 22:00:00,MACH-A,47.43,2.41
2023-02-12 23:00:00,MACH-A,33.31,2.17
2023-02-13 00:00:00,MACH-A,53.99,2.09
